id,question,sparql,answer,answer,frame
3389,Qual era la fondatrice di Bubba Gump Shrimp Company?,select  ?o    {    <http://dbpedia.org/resource/Bubba_Gump_Shrimp_Company> <http://dbpedia.org/ontology/parentCompany>  ?o    },"http://dbpedia.org/resource/Landry's,_Inc.",Landry's Restaurants,NPP
3390,Qual è la fondatrice di Bubba Gump Shrimp Company?,select  ?o    {    <http://dbpedia.org/resource/Bubba_Gump_Shrimp_Company> <http://dbpedia.org/ontology/parentCompany>  ?o    },"http://dbpedia.org/resource/Landry's,_Inc.",Landry's Restaurants,NPP
3391,Qual era la fondatrice di Bugatti?,select  ?o    {    <http://dbpedia.org/resource/Bugatti_Automobiles> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Volkswagen_Group,Volkswagen,NPP
3392,Qual è la fondatrice di Bugatti?,select  ?o    {    <http://dbpedia.org/resource/Bugatti_Automobiles> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Volkswagen_Group,Volkswagen,NPP
3393,Qual era la fondatrice di Buick?,select  ?o    {    <http://dbpedia.org/resource/Buick> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/General_Motors,General Motors,NPP
3394,Qual è la fondatrice di Buick?,select  ?o    {    <http://dbpedia.org/resource/Buick> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/General_Motors,General Motors,NPP
3395,Qual era la fondatrice di Buitoni?,select  ?o    {    <http://dbpedia.org/resource/Buitoni> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Nestlé,Nestlé,NPP
3396,Qual è la fondatrice di Buitoni?,select  ?o    {    <http://dbpedia.org/resource/Buitoni> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Nestlé,Nestlé,NPP
3397,Qual era la fondatrice di Bullfrog Productions?,select  ?o    {    <http://dbpedia.org/resource/Bullfrog_Productions> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Electronic_Arts,Electronic Arts,NPP
3398,Qual è la fondatrice di Bullfrog Productions?,select  ?o    {    <http://dbpedia.org/resource/Bullfrog_Productions> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Electronic_Arts,Electronic Arts,NPP
3399,Qual era la fondatrice di Bulova?,select  ?o    {    <http://dbpedia.org/resource/Bulova> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Citizen_Watch,Citizen Watches,NPP
3400,Qual è la fondatrice di Bulova?,select  ?o    {    <http://dbpedia.org/resource/Bulova> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Citizen_Watch,Citizen Watches,NPP
3401,Qual era la fondatrice di Bungie Studios?,select  ?o    {    <http://dbpedia.org/resource/Bungie> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Xbox_Game_Studios,Xbox Game Studios,NPP
3402,Qual è la fondatrice di Bungie Studios?,select  ?o    {    <http://dbpedia.org/resource/Bungie> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Xbox_Game_Studios,Xbox Game Studios,NPP
3403,Qual era la fondatrice di Burson Cohn & Wolfe?,select  ?o    {    <http://dbpedia.org/resource/Burson_Cohn_&_Wolfe> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/WPP_plc,WPP plc,NPP
3404,Qual è la fondatrice di Burson Cohn & Wolfe?,select  ?o    {    <http://dbpedia.org/resource/Burson_Cohn_&_Wolfe> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/WPP_plc,WPP plc,NPP
3405,Qual era la fondatrice di Bösendorfer?,select  ?o    {    <http://dbpedia.org/resource/Bösendorfer> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Yamaha_Corporation,Yamaha Corporation,NPP
3406,Qual è la fondatrice di Bösendorfer?,select  ?o    {    <http://dbpedia.org/resource/Bösendorfer> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Yamaha_Corporation,Yamaha Corporation,NPP
3407,Qual era la fondatrice di Volare Airlines?,select  ?o    {    <http://dbpedia.org/resource/C.A.I._Second> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Alitalia,Alitalia,NPP
3408,Qual è la fondatrice di Volare Airlines?,select  ?o    {    <http://dbpedia.org/resource/C.A.I._Second> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Alitalia,Alitalia,NPP
3409,Qual era la fondatrice di CBS Television Studios?,select  ?o    {    <http://dbpedia.org/resource/CBS_Studios> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/List_of_assets_owned_by_ViacomCBS,Proprietà di ViacomCBS,NPP
3410,Qual è la fondatrice di CBS Television Studios?,select  ?o    {    <http://dbpedia.org/resource/CBS_Studios> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/List_of_assets_owned_by_ViacomCBS,Proprietà di ViacomCBS,NPP
3411,Qual era la fondatrice di CFM International?,select  ?o    {    <http://dbpedia.org/resource/CFM_International> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Safran_Aircraft_Engines,Safran Aircraft Engines,NPP
3412,Qual è la fondatrice di CFM International?,select  ?o    {    <http://dbpedia.org/resource/CFM_International> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Safran_Aircraft_Engines,Safran Aircraft Engines,NPP
3413,Qual era la fondatrice di Compagnie Monégasque de Banque?,select  ?o    {    <http://dbpedia.org/resource/CMB_Monaco> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Mediobanca,Mediobanca,NPP
3414,Qual è la fondatrice di Compagnie Monégasque de Banque?,select  ?o    {    <http://dbpedia.org/resource/CMB_Monaco> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Mediobanca,Mediobanca,NPP
3415,Qual era la fondatrice di CMC International?,select  ?o    {    <http://dbpedia.org/resource/CMC_International> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Bertelsmann_Music_Group,BMG,NPP
3416,Qual è la fondatrice di CMC International?,select  ?o    {    <http://dbpedia.org/resource/CMC_International> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Bertelsmann_Music_Group,BMG,NPP
3417,Qual era la fondatrice di CRC Press?,select  ?o    {    <http://dbpedia.org/resource/CRC_Press> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Taylor_&_Francis,Taylor & Francis,NPP
3418,Qual è la fondatrice di CRC Press?,select  ?o    {    <http://dbpedia.org/resource/CRC_Press> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Taylor_&_Francis,Taylor & Francis,NPP
3419,Qual era la fondatrice di Cagiva?,select  ?o    {    <http://dbpedia.org/resource/Cagiva> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/MV_Agusta,MV Agusta,NPP
3420,Qual è la fondatrice di Cagiva?,select  ?o    {    <http://dbpedia.org/resource/Cagiva> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/MV_Agusta,MV Agusta,NPP
3421,Qual era la fondatrice di Calpis?,select  ?o    {    <http://dbpedia.org/resource/Calpis> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Asahi_Breweries,Asahi Breweries,NPP
3422,Qual è la fondatrice di Calpis?,select  ?o    {    <http://dbpedia.org/resource/Calpis> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Asahi_Breweries,Asahi Breweries,NPP
3423,Qual era la fondatrice di Calsonic Kansei?,select  ?o    {    <http://dbpedia.org/resource/Calsonic_Kansei> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Kohlberg_Kravis_Roberts,Kohlberg Kravis Roberts,NPP
3424,Qual è la fondatrice di Calsonic Kansei?,select  ?o    {    <http://dbpedia.org/resource/Calsonic_Kansei> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Kohlberg_Kravis_Roberts,Kohlberg Kravis Roberts,NPP
3425,Qual era la fondatrice di Caltex?,select  ?o    {    <http://dbpedia.org/resource/Caltex> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Chevron_Corporation,Chevron Corporation,NPP
3426,Qual è la fondatrice di Caltex?,select  ?o    {    <http://dbpedia.org/resource/Caltex> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Chevron_Corporation,Chevron Corporation,NPP
3427,Qual era la fondatrice di Calvin Klein?,select  ?o    {    <http://dbpedia.org/resource/Calvin_Klein_(fashion_house)> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/PVH_(company),PVH (azienda),NPP
3428,Qual è la fondatrice di Calvin Klein?,select  ?o    {    <http://dbpedia.org/resource/Calvin_Klein_(fashion_house)> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/PVH_(company),PVH (azienda),NPP
3430,la fondatrice di Banana Republic (azienda),select  ?o    {    <http://dbpedia.org/resource/Banana_Republic> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Gap_Inc.,Gap (azienda),NPP
3431,la fondatrice di Banca Agricola Mantovana,select  ?o    {    <http://dbpedia.org/resource/Banca_Agricola_Mantovana> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banca_Monte_dei_Paschi_di_Siena,Banca Monte dei Paschi di Siena,NPP
3432,la fondatrice di Banca Antonveneta,select  ?o    {    <http://dbpedia.org/resource/Banca_Antonveneta> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banca_Monte_dei_Paschi_di_Siena,Banca Monte dei Paschi di Siena,NPP
3433,la fondatrice di BancApulia,select  ?o    {    <http://dbpedia.org/resource/Banca_Apulia> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Intesa_Sanpaolo,Intesa Sanpaolo,NPP
3434,la fondatrice di Banca CR Firenze,select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Intesa_Sanpaolo,Intesa Sanpaolo,NPP
3435,la fondatrice di Banca Carime,select  ?o    {    <http://dbpedia.org/resource/Banca_Carime> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3436,la fondatrice di Banca Caripe,select  ?o    {    <http://dbpedia.org/resource/Banca_Caripe> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banca_Popolare_di_Bari,Banca Popolare di Bari,NPP
3437,la fondatrice di Banca Italease,select  ?o    {    <http://dbpedia.org/resource/Banca_Italease> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banco_Popolare,Banco Popolare,NPP
3438,la fondatrice di Banca Monte Parma,select  ?o    {    <http://dbpedia.org/resource/Banca_Monte_Parma> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Intesa_Sanpaolo,Intesa Sanpaolo,NPP
3439,la fondatrice di Banca Nazionale del Lavoro,select  ?o    {    <http://dbpedia.org/resource/Banca_Nazionale_del_Lavoro> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/BNP_Paribas,BNP Paribas,NPP
3440,la fondatrice di Banca Popolare Commercio e Industria,select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_Commercio_e_Industria> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3441,la fondatrice di Banca Popolare di Mantova,select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Mantova> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banca_Popolare_di_Milano,Banca Popolare di Milano,NPP
3442,la fondatrice di Banca Popolare di Spoleto,select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Spoleto> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banco_di_Desio_e_della_Brianza,Banco di Desio e della Brianza,NPP
3443,la fondatrice di Cassa di Risparmio della Provincia di Chieti,select  ?o    {    <http://dbpedia.org/resource/Banca_Teatina> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3444,la fondatrice di Banca Tercas,select  ?o    {    <http://dbpedia.org/resource/Banca_Tercas> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banca_Popolare_di_Bari,Banca Popolare di Bari,NPP
3445,la fondatrice di Banca Popolare dell'Etruria e del Lazio,select  ?o    {    <http://dbpedia.org/resource/Banca_Tirrenica> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3446,la fondatrice di Banca del Salento,select  ?o    {    <http://dbpedia.org/resource/Banca_del_Salento_–_Credito_Popolare_Salentino> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banca_Monte_dei_Paschi_di_Siena,Banca Monte dei Paschi di Siena,NPP
3447,la fondatrice di Banca delle Marche,select  ?o    {    <http://dbpedia.org/resource/Banca_delle_Marche> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3448,la fondatrice di Banca di Credito Sardo,select  ?o    {    <http://dbpedia.org/resource/Banca_di_Credito_Sardo> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Intesa_Sanpaolo,Intesa Sanpaolo,NPP
3449,la fondatrice di Unicredit Banca di Roma,select  ?o    {    <http://dbpedia.org/resource/Banca_di_Roma> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UniCredit,UniCredit,NPP
3450,la fondatrice di Banca di Valle Camonica,select  ?o    {    <http://dbpedia.org/resource/Banca_di_Valle_Camonica> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3451,la fondatrice di Banco Popular Español,select  ?o    {    <http://dbpedia.org/resource/Banco_Popular_Español> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banco_Santander,Banco Santander,NPP
3452,la fondatrice di Banco di Brescia,select  ?o    {    <http://dbpedia.org/resource/Banco_di_Brescia> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/UBI_Banca,UBI Banca,NPP
3453,la fondatrice di Banco di Napoli,select  ?o    {    <http://dbpedia.org/resource/Banco_di_Napoli> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Intesa_Sanpaolo,Intesa Sanpaolo,NPP
3454,la fondatrice di Bandai,select  ?o    {    <http://dbpedia.org/resource/Bandai> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Bandai_Namco_Holdings,Bandai Namco Holdings,NPP
3455,la fondatrice di Bandai Namco Entertainment,select  ?o    {    <http://dbpedia.org/resource/Bandai_Namco_Entertainment> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Bandai_Namco_Holdings,Bandai Namco Holdings,NPP
3456,la fondatrice di Banesto,select  ?o    {    <http://dbpedia.org/resource/Banesto> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Banco_Santander,Banco Santander,NPP
3457,la fondatrice di Bank of Scotland,select  ?o    {    <http://dbpedia.org/resource/Bank_of_Scotland> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Lloyds_Banking_Group,Lloyds Bank,NPP
3458,la fondatrice di Banpresto,select  ?o    {    <http://dbpedia.org/resource/Banpresto> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Bandai_Namco_Holdings,Bandai Namco Holdings,NPP
3459,la fondatrice di Bantam Books,select  ?o    {    <http://dbpedia.org/resource/Bantam_Books> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Random_House,Random House,NPP
3460,la fondatrice di Baojun,select  ?o    {    <http://dbpedia.org/resource/Baojun> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/SAIC_Motor,Shanghai Automotive Industry Corporation,NPP
3461,la fondatrice di Baosteel,select  ?o    {    <http://dbpedia.org/resource/Baowu> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/State-owned_Assets_Supervision_and_Administration_Commission,Commissione per la Supervisione e l'Amministrazione delle Attività Statali,NPP
3462,la fondatrice di Barclay (etichetta discografica),select  ?o    {    <http://dbpedia.org/resource/Barclay_(record_label)> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Universal_Music_Group,Universal Music Group,NPP
3463,la fondatrice di Bashneft,select  ?o    {    <http://dbpedia.org/resource/Bashneft> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Government_of_Russia,Governo della Federazione Russa,NPP
3464,la fondatrice di Batik Air,select  ?o    {    <http://dbpedia.org/resource/Batik_Air> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Lion_Air,Lion Air,NPP
3465,la fondatrice di Bauknecht,select  ?o    {    <http://dbpedia.org/resource/Bauknecht_(company)> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Whirlpool_Corporation,Whirlpool Corporation,NPP
3466,la fondatrice di Bburago,select  ?o    {    <http://dbpedia.org/resource/Bburago> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Maisto,Maisto,NPP
3467,la fondatrice di Beam Suntory,select  ?o    {    <http://dbpedia.org/resource/Beam_Suntory> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Suntory,Suntory,NPP
3468,la fondatrice di Beats by Dr. Dre,select  ?o    {    <http://dbpedia.org/resource/Beats_Electronics> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Apple_Inc.,Apple,NPP
3469,la fondatrice di Beckman Coulter,select  ?o    {    <http://dbpedia.org/resource/Beckman_Coulter> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Danaher_Corporation,Danaher,NPP
3470,la fondatrice di Bedford Vehicles,select  ?o    {    <http://dbpedia.org/resource/Bedford_Vehicles> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Vauxhall_Motors,Vauxhall Motors,NPP
3471,la fondatrice di Bee Train,select  ?o    {    <http://dbpedia.org/resource/Bee_Train_Production> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Production_I.G,Production I.G,NPP
3472,la fondatrice di Beenox,select  ?o    {    <http://dbpedia.org/resource/Beenox> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Activision,Activision,NPP
3473,la fondatrice di BellSouth,select  ?o    {    <http://dbpedia.org/resource/BellSouth> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/AT&T_Corporation,AT&T,NPP
3474,la fondatrice di Bell Helicopter Textron,select  ?o    {    <http://dbpedia.org/resource/Bell_Textron> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Textron,Textron,NPP
3475,la fondatrice di Belmond (azienda),select  ?o    {    <http://dbpedia.org/resource/Belmond_Limited> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/LVMH,LVMH,NPP
3476,la fondatrice di Belstaff,select  ?o    {    <http://dbpedia.org/resource/Belstaff> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Ineos,Ineos,NPP
3477,la fondatrice di Ben & Jerry's,select  ?o    {    <http://dbpedia.org/resource/Ben_&_Jerry's> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Unilever,Unilever,NPP
3478,la fondatrice di Bendix Corporation,select  ?o    {    <http://dbpedia.org/resource/Bendix_Corporation> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Honeywell,Honeywell,NPP
3479,la fondatrice di Benelli,select  ?o    {    <http://dbpedia.org/resource/Benelli_(motorcycles)> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Geely,Geely Holding Group,NPP
3480,la fondatrice di Bubba Gump Shrimp Company,select  ?o    {    <http://dbpedia.org/resource/Bubba_Gump_Shrimp_Company> <http://dbpedia.org/ontology/parentCompany>  ?o    },"http://dbpedia.org/resource/Landry's,_Inc.",Landry's Restaurants,NPP
3481,la fondatrice di Bugatti,select  ?o    {    <http://dbpedia.org/resource/Bugatti_Automobiles> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Volkswagen_Group,Volkswagen,NPP
3482,la fondatrice di Buick,select  ?o    {    <http://dbpedia.org/resource/Buick> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/General_Motors,General Motors,NPP
3483,la fondatrice di Buitoni,select  ?o    {    <http://dbpedia.org/resource/Buitoni> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Nestlé,Nestlé,NPP
3484,la fondatrice di Bullfrog Productions,select  ?o    {    <http://dbpedia.org/resource/Bullfrog_Productions> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Electronic_Arts,Electronic Arts,NPP
3485,la fondatrice di Bulova,select  ?o    {    <http://dbpedia.org/resource/Bulova> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Citizen_Watch,Citizen Watches,NPP
3486,la fondatrice di Bungie Studios,select  ?o    {    <http://dbpedia.org/resource/Bungie> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Xbox_Game_Studios,Xbox Game Studios,NPP
3487,la fondatrice di Burson Cohn & Wolfe,select  ?o    {    <http://dbpedia.org/resource/Burson_Cohn_&_Wolfe> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/WPP_plc,WPP plc,NPP
3488,la fondatrice di Bösendorfer,select  ?o    {    <http://dbpedia.org/resource/Bösendorfer> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Yamaha_Corporation,Yamaha Corporation,NPP
3489,la fondatrice di Volare Airlines,select  ?o    {    <http://dbpedia.org/resource/C.A.I._Second> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Alitalia,Alitalia,NPP
3490,la fondatrice di CBS Television Studios,select  ?o    {    <http://dbpedia.org/resource/CBS_Studios> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/List_of_assets_owned_by_ViacomCBS,Proprietà di ViacomCBS,NPP
3491,la fondatrice di CFM International,select  ?o    {    <http://dbpedia.org/resource/CFM_International> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Safran_Aircraft_Engines,Safran Aircraft Engines,NPP
3492,la fondatrice di Compagnie Monégasque de Banque,select  ?o    {    <http://dbpedia.org/resource/CMB_Monaco> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Mediobanca,Mediobanca,NPP
3493,la fondatrice di CMC International,select  ?o    {    <http://dbpedia.org/resource/CMC_International> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Bertelsmann_Music_Group,BMG,NPP
3494,la fondatrice di CRC Press,select  ?o    {    <http://dbpedia.org/resource/CRC_Press> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Taylor_&_Francis,Taylor & Francis,NPP
3495,la fondatrice di Cagiva,select  ?o    {    <http://dbpedia.org/resource/Cagiva> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/MV_Agusta,MV Agusta,NPP
3496,la fondatrice di Calsonic Kansei,select  ?o    {    <http://dbpedia.org/resource/Calsonic_Kansei> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Kohlberg_Kravis_Roberts,Kohlberg Kravis Roberts,NPP
3497,la fondatrice di Caltex,select  ?o    {    <http://dbpedia.org/resource/Caltex> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/Chevron_Corporation,Chevron Corporation,NPP
3498,la fondatrice di Calvin Klein,select  ?o    {    <http://dbpedia.org/resource/Calvin_Klein_(fashion_house)> <http://dbpedia.org/ontology/parentCompany>  ?o    },http://dbpedia.org/resource/PVH_(company),PVH (azienda),NPP
3500,Qual era il sindaco di Bastogne?,select  ?o    {    <http://dbpedia.org/resource/Bastogne> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Benoît_Lutgen,Benoît Lutgen,NPP
3501,Qual è il sindaco di Bastogne?,select  ?o    {    <http://dbpedia.org/resource/Bastogne> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Benoît_Lutgen,Benoît Lutgen,NPP
3502,Qual era il sindaco di Beernem?,select  ?o    {    <http://dbpedia.org/resource/Beernem> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Christian_Democratic_and_Flemish,Cristiano-Democratici e Fiamminghi,NPP
3503,Qual è il sindaco di Beernem?,select  ?o    {    <http://dbpedia.org/resource/Beernem> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Christian_Democratic_and_Flemish,Cristiano-Democratici e Fiamminghi,NPP
3504,Qual era il sindaco di Beersel?,select  ?o    {    <http://dbpedia.org/resource/Beersel> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Christian_Democratic_and_Flemish,Cristiano-Democratici e Fiamminghi,NPP
3505,Qual è il sindaco di Beersel?,select  ?o    {    <http://dbpedia.org/resource/Beersel> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Christian_Democratic_and_Flemish,Cristiano-Democratici e Fiamminghi,NPP
3506,Qual era il sindaco di Belœil?,select  ?o    {    <http://dbpedia.org/resource/Belœil> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Reformist_Movement,Movimento Riformatore (Belgio),NPP
3507,Qual è il sindaco di Belœil?,select  ?o    {    <http://dbpedia.org/resource/Belœil> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Reformist_Movement,Movimento Riformatore (Belgio),NPP
3508,Qual era il sindaco di Béville-le-Comte?,select  ?o    {    <http://dbpedia.org/resource/Béville-le-Comte> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/The_Centrists,I Centristi,NPP
3509,Qual è il sindaco di Béville-le-Comte?,select  ?o    {    <http://dbpedia.org/resource/Béville-le-Comte> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/The_Centrists,I Centristi,NPP
3510,Qual era il sindaco di Hasselt?,select  ?o    {    <http://dbpedia.org/resource/Hasselt> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Steven_Vandeput,Steven Vandeput,NPP
3511,Qual è il sindaco di Hasselt?,select  ?o    {    <http://dbpedia.org/resource/Hasselt> <http://dbpedia.org/ontology/mayor>  ?o    },http://dbpedia.org/resource/Steven_Vandeput,Steven Vandeput,NPP
