"id","question","sparql","answer","frame"
"326","la lavoro di Elisabetta II del Regno Unito","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9682> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"327","la lavoro di Zhong Zong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9717> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"328","la lavoro di Leopoldo III del Belgio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12973> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","entomologo","NPP"
"329","la lavoro di Arsinoe III","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40258> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"330","la lavoro di Ludovico il Pio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q43974> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","sovrano","NPP"
"331","la lavoro di Acaz","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q30914> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"332","la lavoro di Liu Gong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7217> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"333","la lavoro di Alessio I di Russia","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7731> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"334","la lavoro di Chongzhen","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q10069> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"335","la lavoro di Nabucodonosor II","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12591> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"336","la lavoro di Isacco Comneno di Cipro","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27424> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"337","la lavoro di Clotario I","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q28984> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"338","la lavoro di Cleopatra VIII","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40058> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"339","la lavoro di Shaka","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27695> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"340","la lavoro di Houshao","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7220> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"341","la lavoro di Xuan Zong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9825> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"342","la lavoro di Tianqi","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q10066> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"343","la lavoro di Alessandro I di Russia","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q15193> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"344","la lavoro di Edoardo VII del Regno Unito","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q20875> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","collezionista d'arte","NPP"
"345","la lavoro di Albert II del Belgio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q3911> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"346","la lavoro di Ruzi Ying","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7247> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"347","la lavoro di Xi Zong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9889> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"348","la lavoro di Giorgio I di Grecia","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q17142> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"349","la lavoro di Beatrice dei Paesi Bassi","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q29574> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"350","la lavoro di Ekaterina II di Russia","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q36450> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","collezionista d'arte","NPP"
"351","la lavoro di Andronico III Paleologo","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37063> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"352","la lavoro di Cleopatra II","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40247> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"353","la lavoro di Riccardo I d'Inghilterra","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q42305> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
