id,question,sparql,answer,answer,frame
5514,il luogo di sepoltura di Barthélémy Louis Joseph Lebrun,select  ?o    {    <http://dbpedia.org/resource/Barthélémy_Louis_Joseph_Lebrun> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Landrecies,Landrecies,NPP
5515,il luogo di sepoltura di Bartolomeo Gradenigo,select  ?o    {    <http://dbpedia.org/resource/Bartolomeo_Gradenigo> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/St_Mark's_Basilica,Basilica di San Marco,NPP
5516,il luogo di sepoltura di Bartolomeo d'Alviano,select  ?o    {    <http://dbpedia.org/resource/Bartolomeo_d'Alviano> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Santo_Stefano,_Venice",Chiesa di Santo Stefano (Venezia),NPP
5517,il luogo di sepoltura di Barton MacLane,select  ?o    {    <http://dbpedia.org/resource/Barton_MacLane> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Valhalla_Memorial_Park_Cemetery,Valhalla Memorial Park Cemetery,NPP
5518,il luogo di sepoltura di Bashshar ibn Burd,select  ?o    {    <http://dbpedia.org/resource/Bashar_ibn_Burd> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Iraq,Iraq,NPP
5519,il luogo di sepoltura di Basil Bunting,select  ?o    {    <http://dbpedia.org/resource/Basil_Bunting> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Cumbria,Cumbria,NPP
5520,il luogo di sepoltura di Bat Masterson,select  ?o    {    <http://dbpedia.org/resource/Bat_Masterson> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/New_York_City,New York,NPP
5521,il luogo di sepoltura di Bebe Daniels,select  ?o    {    <http://dbpedia.org/resource/Bebe_Daniels> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hollywood_Forever_Cemetery,Hollywood Forever Cemetery,NPP
5522,il luogo di sepoltura di Bella Darvi,select  ?o    {    <http://dbpedia.org/resource/Bella_Darvi> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Cimetière_parisien_de_Bagneux,Cimitero parigino di Bagneux,NPP
5523,il luogo di sepoltura di Ben Lyon,select  ?o    {    <http://dbpedia.org/resource/Ben_Lyon> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hollywood_Forever_Cemetery,Hollywood Forever Cemetery,NPP
5524,il luogo di sepoltura di Ben Piazza,select  ?o    {    <http://dbpedia.org/resource/Ben_Piazza> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Forest_Lawn_Memorial_Park_(Glendale),Forest Lawn Memorial Park,NPP
5525,il luogo di sepoltura di Benigno Aquino Jr.,select  ?o    {    <http://dbpedia.org/resource/Benigno_Aquino_Jr.> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Parañaque,Parañaque,NPP
5526,il luogo di sepoltura di Benito Mussolini,select  ?o    {    <http://dbpedia.org/resource/Benito_Mussolini> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Italy,Italia,NPP
5527,il luogo di sepoltura di Benjamin Bonneville,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Bonneville> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/St._Louis,Saint Louis,NPP
5528,il luogo di sepoltura di Benjamin Champney,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Champney> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Woburn,_Massachusetts",Woburn (Massachusetts),NPP
5529,il luogo di sepoltura di Benjamin F. Cheatham,select  ?o    {    <http://dbpedia.org/resource/Benjamin_F._Cheatham> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Nashville,_Tennessee",Nashville,NPP
5530,il luogo di sepoltura di Benjamin Franklin Sands,select  ?o    {    <http://dbpedia.org/resource/Benjamin_F._Sands> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Arlington_National_Cemetery,Cimitero nazionale di Arlington,NPP
5531,il luogo di sepoltura di Benjamin Franklin Butler (avvocato),select  ?o    {    <http://dbpedia.org/resource/Benjamin_Franklin_Butler_(lawyer)> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/New_York_(state),New York (stato),NPP
5532,il luogo di sepoltura di Benjamin Hawkins,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Hawkins> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Roberta,_Georgia",Roberta (Georgia),NPP
5533,il luogo di sepoltura di Benjamin McCulloch,select  ?o    {    <http://dbpedia.org/resource/Benjamin_McCulloch> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Austin,_Texas",Austin,NPP
5534,il luogo di sepoltura di Benjamin Melniker,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Melniker> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Flushing,_Queens",Flushing (Queens),NPP
5535,il luogo di sepoltura di Benjamin Rush,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Rush> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Philadelphia,Filadelfia,NPP
5536,il luogo di sepoltura di Benjamin Travis Laney,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Travis_Laney> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Arkansas,Arkansas,NPP
5537,il luogo di sepoltura di Bud Spencer,select  ?o    {    <http://dbpedia.org/resource/Bud_Spencer> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Rome,Rom (Francia),NPP
5538,il luogo di sepoltura di Buddy Holly,select  ?o    {    <http://dbpedia.org/resource/Buddy_Holly> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Lubbock,_Texas",Lubbock,NPP
5539,il luogo di sepoltura di Bugsy Siegel,select  ?o    {    <http://dbpedia.org/resource/Bugsy_Siegel> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hollywood_Forever_Cemetery,Hollywood Forever Cemetery,NPP
5540,il luogo di sepoltura di Burt Kennedy,select  ?o    {    <http://dbpedia.org/resource/Burt_Kennedy> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Arlington_National_Cemetery,Cimitero nazionale di Arlington,NPP
5541,il luogo di sepoltura di Burt Munro,select  ?o    {    <http://dbpedia.org/resource/Burt_Munro> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Invercargill,Invercargill,NPP
5542,il luogo di sepoltura di Burt Mustin,select  ?o    {    <http://dbpedia.org/resource/Burt_Mustin> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Forest_Lawn_Memorial_Park_(Hollywood_Hills),Forest Lawn Memorial Park (Hollywood Hills),NPP
5543,il luogo di sepoltura di Burt Reynolds,select  ?o    {    <http://dbpedia.org/resource/Burt_Reynolds> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hollywood_Forever_Cemetery,Hollywood Forever Cemetery,NPP
5544,il luogo di sepoltura di Busby Berkeley,select  ?o    {    <http://dbpedia.org/resource/Busby_Berkeley> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Cathedral_City,_California",Cathedral City,NPP
5545,il luogo di sepoltura di Buster Crabbe,select  ?o    {    <http://dbpedia.org/resource/Buster_Crabbe> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Scottsdale,_Arizona",Scottsdale (Arizona),NPP
5546,il luogo di sepoltura di Béla Király,select  ?o    {    <http://dbpedia.org/resource/Béla_Király> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Budapest,Budapest,NPP
5547,il luogo di sepoltura di Charles Emil Ruthenberg,select  ?o    {    <http://dbpedia.org/resource/C._E._Ruthenberg> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Russia,Repubblica Socialista Federativa Sovietica Russa,NPP
5548,il luogo di sepoltura di Charles Kenneth Scott Moncrieff,select  ?o    {    <http://dbpedia.org/resource/C._K._Scott_Moncrieff> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Campo_Verano,Cimitero del Verano,NPP
5549,il luogo di sepoltura di Cyril Northcote Parkinson,select  ?o    {    <http://dbpedia.org/resource/C._Northcote_Parkinson> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Canterbury,Durovernum Cantiacorum,NPP
5550,il luogo di sepoltura di Cadwallader Colden Washburn,select  ?o    {    <http://dbpedia.org/resource/Cadwallader_C._Washburn> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/La_Crosse,_Wisconsin",La Crosse (Wisconsin),NPP
5551,il luogo di sepoltura di Cai E,select  ?o    {    <http://dbpedia.org/resource/Cai_E> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hunan,Hunan,NPP
5552,il luogo di sepoltura di Cameron Mitchell (attore),select  ?o    {    <http://dbpedia.org/resource/Cameron_Mitchell_(actor)> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Desert_Memorial_Park,Desert Memorial Park,NPP
5553,il luogo di sepoltura di Camil Petrescu,select  ?o    {    <http://dbpedia.org/resource/Camil_Petrescu> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Romania,Romania,NPP
5554,il luogo di sepoltura di Candy Darling,select  ?o    {    <http://dbpedia.org/resource/Candy_Darling> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Cherry_Valley,_New_York",Cherry Valley (New York),NPP
5555,il luogo di sepoltura di Alexander Fraser XVII Lord Saltoun,"select  ?o    {    <http://dbpedia.org/resource/Alexander_Fraser,_17th_Lord_Saltoun> <http://dbpedia.org/ontology/restingPlace>  ?o    }",http://dbpedia.org/resource/Fraserburgh,Fraserburgh,NPP
5556,il luogo di sepoltura di Aleksandr Nikolaevič Vinokurov,select  ?o    {    <http://dbpedia.org/resource/Alexander_Vinokurov_(politician)> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Novodevichy_Cemetery,Cimitero di Novodevičij,NPP
5557,il luogo di sepoltura di Aleksej Kirillovič Razumovskij,select  ?o    {    <http://dbpedia.org/resource/Alexey_Razumovsky_(1748)> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Novhorod-Siverskyi,Novhorod-Sivers'kyj,NPP
5558,il luogo di sepoltura di Archibald Douglas IV conte di Douglas,"select  ?o    {    <http://dbpedia.org/resource/Archibald_Douglas,_4th_Earl_of_Douglas> <http://dbpedia.org/ontology/restingPlace>  ?o    }",http://dbpedia.org/resource/France,Franca (San Paolo),NPP
5559,il luogo di sepoltura di Charles Willeford,select  ?o    {    <http://dbpedia.org/resource/Charles_Willeford> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Arlington_National_Cemetery,Cimitero nazionale di Arlington,NPP
5560,il luogo di sepoltura di Christopher Blount,select  ?o    {    <http://dbpedia.org/resource/Christopher_Blount> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Church_of_St_Peter_ad_Vincula,Chiesa di San Pietro ad Vincula,NPP
5561,il luogo di sepoltura di Holly Woodlawn,select  ?o    {    <http://dbpedia.org/resource/Holly_Woodlawn> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hollywood_Forever_Cemetery,Hollywood Forever Cemetery,NPP
5562,il luogo di sepoltura di Quinto Orazio Flacco,select  ?o    {    <http://dbpedia.org/resource/Horace> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Rome,Rom (Francia),NPP
5563,il luogo di sepoltura di Ugo di Kevelioc,"select  ?o    {    <http://dbpedia.org/resource/Hugh_of_Cyfeiliog,_5th_Earl_of_Chester> <http://dbpedia.org/ontology/restingPlace>  ?o    }",http://dbpedia.org/resource/Chester_Cathedral,Cattedrale di Chester,NPP
5564,il luogo di sepoltura di Ibn Taghribirdi,select  ?o    {    <http://dbpedia.org/resource/Ibn_Taghribirdi> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Egypt,Egitto,NPP
5565,il luogo di sepoltura di Marino Morosini,select  ?o    {    <http://dbpedia.org/resource/Marino_Morosini> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/St_Mark's_Basilica,Basilica di San Marco,NPP
5566,il luogo di sepoltura di Adrien de Wignacourt,select  ?o    {    <http://dbpedia.org/resource/Adrien_de_Wignacourt> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Saint_John's_Co-Cathedral,Concattedrale di San Giovanni,NPP
5567,il luogo di sepoltura di Agatha Christie,select  ?o    {    <http://dbpedia.org/resource/Agatha_Christie> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Cholsey,Cholsey,NPP
5568,il luogo di sepoltura di Agnes Ayres,select  ?o    {    <http://dbpedia.org/resource/Agnes_Ayres> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Hollywood_Forever_Cemetery,Hollywood Forever Cemetery,NPP
5569,il luogo di sepoltura di Agnes Moorehead,select  ?o    {    <http://dbpedia.org/resource/Agnes_Moorehead> <http://dbpedia.org/ontology/restingPlace>  ?o    },"http://dbpedia.org/resource/Dayton,_Ohio",Dayton (Ohio),NPP
5570,il luogo di sepoltura di Agnieszka Osiecka,select  ?o    {    <http://dbpedia.org/resource/Agnieszka_Osiecka> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Powązki_Cemetery,Cimitero Powązki,NPP
5571,il luogo di sepoltura di Ahmet Ağaoğlu,select  ?o    {    <http://dbpedia.org/resource/Ahmet_Ağaoğlu> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Istanbul,Provincia di Istanbul,NPP
5572,il luogo di sepoltura di Aimé Morot,select  ?o    {    <http://dbpedia.org/resource/Aimé_Morot> <http://dbpedia.org/ontology/restingPlace>  ?o    },http://dbpedia.org/resource/Montmartre_Cemetery,Cimitero di Montmartre,NPP
5576,Qual era il quartier generale di Bandidos MC?,select  ?o    {    <http://dbpedia.org/resource/Bandidos_Motorcycle_Club> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Houston,Contea di Houston (Texas),NPP
5577,Qual è il quartier generale di Bandidos MC?,select  ?o    {    <http://dbpedia.org/resource/Bandidos_Motorcycle_Club> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Houston,Contea di Houston (Texas),NPP
5578,Qual era il quartier generale di Bangkok Airways?,select  ?o    {    <http://dbpedia.org/resource/Bangkok_Airways> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Chatuchak_District,Chatuchak,NPP
5579,Qual è il quartier generale di Bangkok Airways?,select  ?o    {    <http://dbpedia.org/resource/Bangkok_Airways> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Chatuchak_District,Chatuchak,NPP
5580,Qual era il quartier generale di Bangkok Post?,select  ?o    {    <http://dbpedia.org/resource/Bangkok_Post> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Khlong_Toei_District,Khlong Toei,NPP
5581,Qual è il quartier generale di Bangkok Post?,select  ?o    {    <http://dbpedia.org/resource/Bangkok_Post> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Khlong_Toei_District,Khlong Toei,NPP
5582,Qual era il quartier generale di Associazione Islamica Bengalese?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh_Jamaat-e-Islami> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dhaka,Dacca,NPP
5583,Qual è il quartier generale di Associazione Islamica Bengalese?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh_Jamaat-e-Islami> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dhaka,Dacca,NPP
5584,Qual era il quartier generale di Partito Nazionalista del Bangladesh?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh_Nationalist_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dhaka,Dacca,NPP
5585,Qual è il quartier generale di Partito Nazionalista del Bangladesh?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh_Nationalist_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dhaka,Dacca,NPP
5586,Qual era il quartier generale di Bangladesh Television?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh_Television> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dhaka,Dacca,NPP
5587,Qual è il quartier generale di Bangladesh Television?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh_Television> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dhaka,Dacca,NPP
5588,Qual era il quartier generale di Bank of America Corporation?,select  ?o    {    <http://dbpedia.org/resource/Bank_of_America> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Charlotte,_North_Carolina",Charlotte (Carolina del Nord),NPP
5589,Qual è il quartier generale di Bank of America Corporation?,select  ?o    {    <http://dbpedia.org/resource/Bank_of_America> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Charlotte,_North_Carolina",Charlotte (Carolina del Nord),NPP
5590,Qual era il quartier generale di Banco di San Giorgio?,select  ?o    {    <http://dbpedia.org/resource/Bank_of_Saint_George> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Republic_of_Genoa,Provincia di Genova,NPP
5591,Qual è il quartier generale di Banco di San Giorgio?,select  ?o    {    <http://dbpedia.org/resource/Bank_of_Saint_George> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Republic_of_Genoa,Provincia di Genova,NPP
5592,Qual era il quartier generale di Baraem?,select  ?o    {    <http://dbpedia.org/resource/Baraem> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Doha,Doha,NPP
5593,Qual è il quartier generale di Baraem?,select  ?o    {    <http://dbpedia.org/resource/Baraem> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Doha,Doha,NPP
5594,Qual era il quartier generale di Rete celere di Basilea?,select  ?o    {    <http://dbpedia.org/resource/Basel_S-Bahn> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Switzerland,Svizzera,NPP
5595,Qual è il quartier generale di Rete celere di Basilea?,select  ?o    {    <http://dbpedia.org/resource/Basel_S-Bahn> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Switzerland,Svizzera,NPP
5596,Qual era il quartier generale di Ordine basiliano di San Giovanni Battista?,select  ?o    {    <http://dbpedia.org/resource/Basilian_Chouerite_Order_of_Saint_John_the_Baptist> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Lebanon,Libano,NPP
5597,Qual è il quartier generale di Ordine basiliano di San Giovanni Battista?,select  ?o    {    <http://dbpedia.org/resource/Basilian_Chouerite_Order_of_Saint_John_the_Baptist> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Lebanon,Libano,NPP
5598,Qual era il quartier generale di Baskin-Robbins?,select  ?o    {    <http://dbpedia.org/resource/Baskin-Robbins> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Canton,_Massachusetts",Canton (Massachusetts),NPP
5599,Qual è il quartier generale di Baskin-Robbins?,select  ?o    {    <http://dbpedia.org/resource/Baskin-Robbins> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Canton,_Massachusetts",Canton (Massachusetts),NPP
5600,Qual era il quartier generale di Basler Zeitung?,select  ?o    {    <http://dbpedia.org/resource/Basler_Zeitung> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Switzerland,Svizzera,NPP
5601,Qual è il quartier generale di Basler Zeitung?,select  ?o    {    <http://dbpedia.org/resource/Basler_Zeitung> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Switzerland,Svizzera,NPP
5602,Qual era il quartier generale di Partito Nazionalista Basco?,select  ?o    {    <http://dbpedia.org/resource/Basque_Nationalist_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Bilbao,Bilbao,NPP
5603,Qual è il quartier generale di Partito Nazionalista Basco?,select  ?o    {    <http://dbpedia.org/resource/Basque_Nationalist_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Bilbao,Bilbao,NPP
5604,Qual era il quartier generale di Batasuna?,select  ?o    {    <http://dbpedia.org/resource/Batasuna> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Pamplona,Pamplona (Camarines Sur),NPP
5605,Qual è il quartier generale di Batasuna?,select  ?o    {    <http://dbpedia.org/resource/Batasuna> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Pamplona,Pamplona (Camarines Sur),NPP
5606,Qual era il quartier generale di Bataviaasch Nieuwsblad?,select  ?o    {    <http://dbpedia.org/resource/Bataviaasch_Nieuwsblad> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dutch_East_Indies,Indie orientali olandesi,NPP
5607,Qual è il quartier generale di Bataviaasch Nieuwsblad?,select  ?o    {    <http://dbpedia.org/resource/Bataviaasch_Nieuwsblad> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Dutch_East_Indies,Indie orientali olandesi,NPP
5608,Qual era il quartier generale di Batik Air?,select  ?o    {    <http://dbpedia.org/resource/Batik_Air> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Jakarta,Giacarta,NPP
5609,Qual è il quartier generale di Batik Air?,select  ?o    {    <http://dbpedia.org/resource/Batik_Air> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Jakarta,Giacarta,NPP
5610,Qual era il quartier generale di Partito Popolare Bavarese?,select  ?o    {    <http://dbpedia.org/resource/Bavarian_People's_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Weimar_Republic,Repubblica di Weimar,NPP
5611,Qual è il quartier generale di Partito Popolare Bavarese?,select  ?o    {    <http://dbpedia.org/resource/Bavarian_People's_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Weimar_Republic,Repubblica di Weimar,NPP
5612,Qual era il quartier generale di Bay Area Rapid Transit?,select  ?o    {    <http://dbpedia.org/resource/Bay_Area_Rapid_Transit> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Oakland,_California",Oakland,NPP
5613,Qual è il quartier generale di Bay Area Rapid Transit?,select  ?o    {    <http://dbpedia.org/resource/Bay_Area_Rapid_Transit> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Oakland,_California",Oakland,NPP
5614,Qual era il quartier generale di Bayan Muna?,select  ?o    {    <http://dbpedia.org/resource/Bayan_Muna> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Quezon_City,Quezon City,NPP
5615,Qual è il quartier generale di Bayan Muna?,select  ?o    {    <http://dbpedia.org/resource/Bayan_Muna> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Quezon_City,Quezon City,NPP
5616,Qual era il quartier generale di BeIN Sports?,select  ?o    {    <http://dbpedia.org/resource/BeIN_Sports> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Paris,Parigi,NPP
5617,Qual è il quartier generale di BeIN Sports?,select  ?o    {    <http://dbpedia.org/resource/BeIN_Sports> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Paris,Parigi,NPP
5618,Qual era il quartier generale di Beats by Dr. Dre?,select  ?o    {    <http://dbpedia.org/resource/Beats_Electronics> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
5619,Qual è il quartier generale di Beats by Dr. Dre?,select  ?o    {    <http://dbpedia.org/resource/Beats_Electronics> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
5620,Qual era il quartier generale di Bek Air?,select  ?o    {    <http://dbpedia.org/resource/Bek_Air> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Oral,_Kazakhstan",Oral,NPP
5621,Qual è il quartier generale di Bek Air?,select  ?o    {    <http://dbpedia.org/resource/Bek_Air> <http://dbpedia.org/ontology/headquarter>  ?o    },"http://dbpedia.org/resource/Oral,_Kazakhstan",Oral,NPP
5622,Qual era il quartier generale di Consiglio Centrale Bielorusso?,select  ?o    {    <http://dbpedia.org/resource/Belarusian_Central_Council> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Minsk,Minsk,NPP
5623,Qual è il quartier generale di Consiglio Centrale Bielorusso?,select  ?o    {    <http://dbpedia.org/resource/Belarusian_Central_Council> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Minsk,Minsk,NPP
5624,Qual era il quartier generale di Belorusskaja železnaja doroga?,select  ?o    {    <http://dbpedia.org/resource/Belarusian_Railway> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Minsk,Minsk,NPP
5625,Qual è il quartier generale di Belorusskaja železnaja doroga?,select  ?o    {    <http://dbpedia.org/resource/Belarusian_Railway> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Minsk,Minsk,NPP
5626,Qual era il quartier generale di Protezione civile Belgio?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Civil_Protection> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Brussels,Bruxelles,NPP
5627,Qual è il quartier generale di Protezione civile Belgio?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Civil_Protection> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Brussels,Bruxelles,NPP
5628,Qual era il quartier generale di Partito Operaio Belga?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Labour_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Brussels,Bruxelles,NPP
5629,Qual è il quartier generale di Partito Operaio Belga?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Labour_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Brussels,Bruxelles,NPP
5630,Qual era il quartier generale di Partito Socialista Belga?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Socialist_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Brussels,Bruxelles,NPP
5631,Qual è il quartier generale di Partito Socialista Belga?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Socialist_Party> <http://dbpedia.org/ontology/headquarter>  ?o    },http://dbpedia.org/resource/Brussels,Bruxelles,NPP
